series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Bounds	Units description	Bounds description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	2	PERCENT	MP	Percentage	P	1.11425	1.11425	1.11425	1.11425	1.81554	1.81554	1.81554	1.81554	1.81554	1.81554	1.81554	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	2018	16.10125	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	508	38.18479941	-14.27963886	MOZ	Mozambique	3	PERCENT	LB	Percentage	Lower bound	1.11425	1.11425	1.11425	1.11425	1.81554	1.81554	1.81554	1.81554	1.81554	1.81554	1.81554	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	16.10125	2018	16.10125	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	512	57.87743482	21.98805614	OMN	Oman	1	PERCENT	UB	Percentage	Upper bound	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	2018	21.28098	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	512	57.87743482	21.98805614	OMN	Oman	2	PERCENT	MP	Percentage	P	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	2018	21.28098	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	512	57.87743482	21.98805614	OMN	Oman	3	PERCENT	LB	Percentage	Lower bound	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	18.61961	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	21.28098	2018	21.28098	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	516	17.21907885	-22.13817068	NAM	Namibia	1	PERCENT	UB	Percentage	Upper bound	1.58501	44.51739	44.51739	61.55033	61.55033	65.80888	80.92515	80.92515	80.92515	80.92515	80.92515	84.98806	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	2018	95.69032	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	516	17.21907885	-22.13817068	NAM	Namibia	2	PERCENT	MP	Percentage	P	1.58501	44.51739	44.51739	61.55033	61.55033	65.80888	80.92515	80.92515	80.92515	80.92515	80.92515	84.98806	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	2018	95.69032	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	516	17.21907885	-22.13817068	NAM	Namibia	3	PERCENT	LB	Percentage	Lower bound	1.58501	44.51739	44.51739	61.55033	61.55033	65.80888	80.92515	80.92515	80.92515	80.92515	80.92515	84.98806	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	95.69032	2018	95.69032	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	520	166.92313	-0.528742623	NRU	Nauru	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	520	166.92313	-0.528742623	NRU	Nauru	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	520	166.92313	-0.528742623	NRU	Nauru	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	524	83.94678863	28.25866332	NPL	Nepal	1	PERCENT	UB	Percentage	Upper bound	57.14573	57.14573	58.36493	58.36493	58.36493	60.27355	66.55641	66.55641	66.56297	66.56297	67.12786	67.12786	67.12786	67.12786	67.12786	67.12786	67.13323	67.13323	67.13323	67.131082	2018	67.13323	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	524	83.94678863	28.25866332	NPL	Nepal	2	PERCENT	MP	Percentage	P	57.14573	57.14573	58.36493	58.36493	58.36493	60.27355	66.55641	66.55641	66.56297	66.56297	67.12786	67.12786	67.12786	67.12786	67.12786	67.12786	67.13323	67.13323	67.13323	67.131082	2018	67.13323	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	524	83.94678863	28.25866332	NPL	Nepal	3	PERCENT	LB	Percentage	Lower bound	57.14573	57.14573	58.36493	58.36493	58.36493	60.27355	66.55641	66.55641	66.56297	66.56297	67.12786	67.12786	67.12786	67.12786	67.12786	67.12786	67.13323	67.13323	67.13323	67.131082	2018	67.13323	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	528	5.331480568	51.86728884	NLD	Netherlands	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	528	5.331480568	51.86728884	NLD	Netherlands	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	528	5.331480568	51.86728884	NLD	Netherlands	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	531	-68.95033464	12.15058042	CUW	Curaçao	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	531	-68.95033464	12.15058042	CUW	Curaçao	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	531	-68.95033464	12.15058042	CUW	Curaçao	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	533	-69.97050586	12.50878756	ABW	Aruba	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	533	-69.97050586	12.50878756	ABW	Aruba	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	533	-69.97050586	12.50878756	ABW	Aruba	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	PERCENT	UB	Percentage	Upper bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	2	PERCENT	MP	Percentage	P																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	3	PERCENT	LB	Percentage	Lower bound																								
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	PERCENT	UB	Percentage	Upper bound	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	70.99656	70.99656	70.99656	70.99656	70.99656	70.99656	71.35123	71.35123	71.35123	71.35123	71.35123	71.35123	2018	71.35123	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	2	PERCENT	MP	Percentage	P	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	70.99656	70.99656	70.99656	70.99656	70.99656	70.99656	71.35123	71.35123	71.35123	71.35123	71.35123	71.35123	2018	71.35123	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	540	165.5067368	-21.41742531	NCL	New Caledonia	3	PERCENT	LB	Percentage	Lower bound	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	15.91635	70.99656	70.99656	70.99656	70.99656	70.99656	70.99656	71.35123	71.35123	71.35123	71.35123	71.35123	71.35123	2018	71.35123	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	PERCENT	UB	Percentage	Upper bound	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	2018	9.31232	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	2	PERCENT	MP	Percentage	P	9.18934	9.18934	9.25083	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	9.31232	2018	9.31232	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	548	167.0679779	-15.34445547	VUT	Vanuatu	3	PERCENT	LB	Percentage	Lower bound	0.12299	0.12299	0.12299	0.12299	0.12299	0.12299	1.73654	1.79496	1.85953	1.85953	1.85953	1.85953	4.57475	4.57475	4.57475	4.57475	7.57578	7.57578	7.57578	6.375368	2018	7.57578	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	554	170.4755673	-43.98721568	NZL	New Zealand	1	PERCENT	UB	Percentage	Upper bound	20.88197	20.88199	20.88668	21.09782	21.22479	22.02161	24.46457	24.98514	26.64575	28.80395	28.80995	28.80995	28.95889	29.00851	29.00863	29.00863	29.00863	29.00863	29.00863	29.00863	2018	29.00863	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2018.Q2.G.01	ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	554	170.4755673	-43.98721568	NZL	New Zealand	2	PERCENT	MP	Percentage	P	20.88168	20.88169	20.88638	21.09753	21.22464	22.02147	24.46457	24.98514	26.64575	28.80395	28.80995	28.80995	28.95889	29.00851	29.00863	29.00863	29.00863	29.00863	29.00863	29.00863	2018	29.00863	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
