GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,Location_Code,Location_Desc,ReportingType_Code,ReportingType_Desc,Nature_Code,Nature_Desc,Units_Code,Units_Desc,GeoArea_Code,GeoArea_Desc,Year,TimeDetail,Value,ValueType,Source,Footnotes,ISO3CD,X,Y
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,72,Botswana,2016.0,,21.2351284027100,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BWA,23.81380223,-22.18810073
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,72,Botswana,2016.0,,20.8782348632813,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BWA,23.81380223,-22.18810073
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,76,Brazil,2016.0,,11.4902038574219,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BRA,-53.08432878,-10.77668561
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,76,Brazil,2016.0,,11.8153810501099,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BRA,-53.08432878,-10.77668561
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,96,Brunei Darussalam,2016.0,,5.7815604209900,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BRN,114.6288563,4.49736984
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,96,Brunei Darussalam,2016.0,,5.7793655395508,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BRN,114.6288563,4.49736984
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,100,Bulgaria,2016.0,,18.8164234161377,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BGR,25.23763153,42.75731323
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,100,Bulgaria,2016.0,,20.7952861785889,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BGR,25.23763153,42.75731323
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,854,Burkina Faso,2016.0,,36.7816543579102,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BFA,-1.742843829,12.27491081
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,854,Burkina Faso,2016.0,,36.3277168273926,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BFA,-1.742843829,12.27491081
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,108,Burundi,2016.0,,35.6106376647949,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BDI,29.89080992,-3.366387428
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,108,Burundi,2016.0,,35.6410446166992,Float,http://apps.who.int/gho/data/node.sdg.11-6,,BDI,29.89080992,-3.366387428
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,132,Cabo Verde,2016.0,,31.6470203399658,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CPV,-23.63544151,15.07791834
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,132,Cabo Verde,2016.0,,31.9896297454834,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CPV,-23.63544151,15.07791834
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,116,Cambodia,2016.0,,24.9305763244629,Float,http://apps.who.int/gho/data/node.sdg.11-6,,KHM,104.922836,12.71163737
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,116,Cambodia,2016.0,,23.9806137084961,Float,http://apps.who.int/gho/data/node.sdg.11-6,,KHM,104.922836,12.71163737
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,120,Cameroon,2016.0,,65.2575836181641,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CMR,12.7419827,5.692387031
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,120,Cameroon,2016.0,,65.3566360473633,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CMR,12.7419827,5.692387031
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,ALLAREA,All areas,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,124,Canada,2016.0,,6.4776124954224,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CAN,-101.6575058,57.72360191
11,"Make cities and human settlements inclusive, safe, resilient and sustainable",11.6,"By 2030, reduce the adverse per capita environmental impact of cities, including by paying special attention to air quality and municipal and other waste management",11.6.2,Annual mean levels of fine particulate matter (e.g. PM2.5 and PM10) in cities (population weighted),1,EN_ATM_PM25,"Annual mean levels of fine particulate matter in cities, urban population (micrograms per cubic meter)",2019.Q1.G.01,URBAN,Urban,G,Global,E,Estimated data,mgr/m^3,Micrograms per cubic meter,124,Canada,2016.0,,6.7153034210205,Float,http://apps.who.int/gho/data/node.sdg.11-6,,CAN,-101.6575058,57.72360191
