series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Mode of transportation	Units description	Mode of transportation description	2016	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	736	29.95650159	16.02643066	SDN	Sudan	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	736	29.95650159	16.02643066	SDN	Sudan	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	736	29.95650159	16.02643066	SDN	Sudan	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	-55.90626394	4.132603197	SUR	Suriname	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	-55.90626394	4.132603197	SUR	Suriname	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	740	-55.90626394	4.132603197	SUR	Suriname	3	T_KM	ROA	Tonne kilometres	road transport	1829339114.69132	2016	1829339114.69132	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	T_KM	ROA	Tonne kilometres	road transport	8169916.43309	2016	8169916.43309	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	752	14.3775338	60.60103109	SWE	Sweden	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	752	14.3775338	60.60103109	SWE	Sweden	2	T_KM	RAI	Tonne kilometres	rail transport	2.1406e+10	2016	2.1406e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	752	14.3775338	60.60103109	SWE	Sweden	3	T_KM	ROA	Tonne kilometres	road transport	3.9273e+10	2016	3.9273e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	8.223158	46.96617097	CHE	Switzerland	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	8.223158	46.96617097	CHE	Switzerland	2	T_KM	RAI	Tonne kilometres	rail transport	1.2447e+10	2016	1.2447e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	756	8.223158	46.96617097	CHE	Switzerland	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	T_KM	RAI	Tonne kilometres	rail transport	2410720000	2016	2410720000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	T_KM	ROA	Tonne kilometres	road transport	25078560000	2016	25078560000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	69.294998	38.43069666	TJK	Tajikistan	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	69.294998	38.43069666	TJK	Tajikistan	2	T_KM	RAI	Tonne kilometres	rail transport	1742225925.27906	2016	1742225925.27906	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	762	69.294998	38.43069666	TJK	Tajikistan	3	T_KM	ROA	Tonne kilometres	road transport	875908079.86507	2016	875908079.86507	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	101.0202951	15.13089239	THA	Thailand	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	101.0202951	15.13089239	THA	Thailand	2	T_KM	RAI	Tonne kilometres	rail transport	3681894624.32777	2016	3681894624.32777	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	764	101.0202951	15.13089239	THA	Thailand	3	T_KM	ROA	Tonne kilometres	road transport	194447145316.314	2016	194447145316.314	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	0.97835765	8.532096072	TGO	Togo	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	0.97835765	8.532096072	TGO	Togo	2	T_KM	RAI	Tonne kilometres	rail transport	57791611.87397	2016	57791611.87397	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	768	0.97835765	8.532096072	TGO	Togo	3	T_KM	ROA	Tonne kilometres	road transport	652519835.88612	2016	652519835.88612	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	776	-175.1959991	-21.19511329	TON	Tonga	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	776	-175.1959991	-21.19511329	TON	Tonga	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	776	-175.1959991	-21.19511329	TON	Tonga	3	T_KM	ROA	Tonne kilometres	road transport	91292409.97385	2016	91292409.97385	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	T_KM	ROA	Tonne kilometres	road transport	9358811393.81005	2016	9358811393.81005	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	T_KM	ROA	Tonne kilometres	road transport	75792918944.9336	2016	75792918944.9336	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	9.572737411	34.11439971	TUN	Tunisia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	9.572737411	34.11439971	TUN	Tunisia	2	T_KM	RAI	Tonne kilometres	rail transport	2151431923.12097	2016	2151431923.12097	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	788	9.572737411	34.11439971	TUN	Tunisia	3	T_KM	ROA	Tonne kilometres	road transport	16875995146.7181	2016	16875995146.7181	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	35.42890329	38.9899684	TUR	Turkey	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	35.42890329	38.9899684	TUR	Turkey	2	T_KM	RAI	Tonne kilometres	rail transport	1.1661e+10	2016	1.1661e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	792	35.42890329	38.9899684	TUR	Turkey	3	T_KM	ROA	Tonne kilometres	road transport	2.53139e+11	2016	2.53139e+11	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	T_KM	ROA	Tonne kilometres	road transport	4630061814.58353	2016	4630061814.58353	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	T_KM	ROA	Tonne kilometres	road transport	3096908.84272	2016	3096908.84272	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	32.39100438	1.279557331	UGA	Uganda	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	32.39100438	1.279557331	UGA	Uganda	2	T_KM	RAI	Tonne kilometres	rail transport	415918529.68413	2016	415918529.68413	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	800	32.39100438	1.279557331	UGA	Uganda	3	T_KM	ROA	Tonne kilometres	road transport	4871589831.31286	2016	4871589831.31286	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	31.40270802	49.00735945	UKR	Ukraine	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	31.40270802	49.00735945	UKR	Ukraine	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	804	31.40270802	49.00735945	UKR	Ukraine	3	T_KM	ROA	Tonne kilometres	road transport	32126331278.3222	2016	32126331278.3222	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	T_KM	ROA	Tonne kilometres	road transport	1.059e+10	2016	1.059e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	29.77468534	26.57438204	EGY	Egypt	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	29.77468534	26.57438204	EGY	Egypt	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	818	29.77468534	26.57438204	EGY	Egypt	3	T_KM	ROA	Tonne kilometres	road transport	155203952192.082	2016	155203952192.082	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	T_KM	RAI	Tonne kilometres	rail transport	1.7053e+10	2016	1.7053e+10	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	831	-2.200712402	49.71561166	GGY	Guernsey	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	831	-2.200712402	49.71561166	GGY	Guernsey	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	831	-2.200712402	49.71561166	GGY	Guernsey	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	832	-2.136773508	49.22353354	JEY	Jersey	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	832	-2.136773508	49.22353354	JEY	Jersey	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	832	-2.136773508	49.22353354	JEY	Jersey	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	833	-4.538190305	54.22880901	IMN	Isle of Man	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	T_KM	RAI	Tonne kilometres	rail transport	3330635690.12872	2016	3330635690.12872	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	T_KM	ROA	Tonne kilometres	road transport	4589752447.50453	2016	4589752447.50453	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	-99.13830311	39.5277871	USA	United States of America	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	-99.13830311	39.5277871	USA	United States of America	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	840	-99.13830311	39.5277871	USA	United States of America	3	T_KM	ROA	Tonne kilometres	road transport	4716688953474.86	2016	4716688953474.86	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	T_KM	RAI	Tonne kilometres	rail transport	186159758.8319	2016	186159758.8319	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	T_KM	ROA	Tonne kilometres	road transport	2155645389.20115	2016	2155645389.20115	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	858	-56.01387025	-32.8002838	URY	Uruguay	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	858	-56.01387025	-32.8002838	URY	Uruguay	2	T_KM	RAI	Tonne kilometres	rail transport	1469524479.12866	2016	1469524479.12866	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	858	-56.01387025	-32.8002838	URY	Uruguay	3	T_KM	ROA	Tonne kilometres	road transport	12806732108.7902	2016	12806732108.7902	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	T_KM	RAI	Tonne kilometres	rail transport	33083688583.7179	2016	33083688583.7179	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	860	63.11944558	41.77560518	UZB	Uzbekistan	3	T_KM	ROA	Tonne kilometres	road transport	12659552820.2482	2016	12659552820.2482	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	T_KM	ROA	Tonne kilometres	road transport	98520240000	2016	98520240000	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	T_KM	ROA	Tonne kilometres	road transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	882	-172.4430749	-13.61541469	WSM	Samoa	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	882	-172.4430749	-13.61541469	WSM	Samoa	2	T_KM	RAI	Tonne kilometres	rail transport	40566376.55027	2016	40566376.55027	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	882	-172.4430749	-13.61541469	WSM	Samoa	3	T_KM	ROA	Tonne kilometres	road transport	138779709.25093	2016	138779709.25093	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	887	45.22389143	15.22242099	YEM	Yemen	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	887	45.22389143	15.22242099	YEM	Yemen	2	T_KM	RAI	Tonne kilometres	rail transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	887	45.22389143	15.22242099	YEM	Yemen	3	T_KM	ROA	Tonne kilometres	road transport	5070450052.67915	2016	5070450052.67915	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	894	27.850329	-14.59701056	ZMB	Zambia	1	T_KM	AIR	Tonne kilometres	air transport					
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	894	27.850329	-14.59701056	ZMB	Zambia	2	T_KM	RAI	Tonne kilometres	rail transport	740993757.26047	2016	740993757.26047	The International Transport Forum at the OECD (ITF-OECD)	
2018.Q2.G.01	IS_RDP_FRGVOL	Freight volume, by mode of transport (tonne kilometres)	894	27.850329	-14.59701056	ZMB	Zambia	3	T_KM	ROA	Tonne kilometres	road transport	3872289957.29663	2016	3872289957.29663	The International Transport Forum at the OECD (ITF-OECD)	
