"GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","Units_Code","Units_Desc","ReportingType_Code","ReportingType_Desc","TypeOfProduct_Code","TypeOfProduct_Desc","Value_2000.0","Value_2001.0","Value_2002.0","Value_2003.0","Value_2004.0","Value_2005.0","Value_2006.0","Value_2007.0","Value_2008.0","Value_2009.0","Value_2010.0","Value_2011.0","Value_2012.0","Value_2013.0","Value_2014.0","Value_2015.0","Value_2016.0","Value_2017.0","Latest_Year","Latest_Value","Nature_Desc","Source","Footnotes"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GAS","Natural gas","0.02319","0.0227","0.02488","0.02511","0.02553","0.02415","0.0237","0.02198","0.02176","0.02129","0.02253","0.02213","0.02304","0.02316","0.024","0.02484","0.02626","0.02678",2017.0,"0.02678","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WOD","Wood","0.07556","0.07108","0.07291","0.07565","0.06892","0.06271","0.05916","0.05722","0.05364","0.05278","0.05177","0.05296","0.0542","0.05168","0.05232","0.05326","0.05555","0.05593",2017.0,"0.05593","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","MEO","Metal ores","0.32795","0.33734","0.3437","0.36618","0.35804","0.34728","0.33751","0.33256","0.31731","0.31827","0.2979","0.29463","0.29224","0.27065","0.26829","0.27837","0.29269","0.29603",2017.0,"0.29603","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NFO","Non-ferrous ores","0.02248","0.02256","0.02215","0.02189","0.01954","0.02104","0.02792","0.03047","0.02425","0.01998","0.02037","0.03698","0.02731","0.02254","0.0382","0.05496","0.07334","",2016.0,"0.07334","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMA","Non-metallic minerals - industrial or agricultural dominant","0.01769","0.01878","0.01751","0.01897","0.01987","0.01753","0.01711","0.01803","0.01674","0.01445","0.01517","0.01797","0.01742","0.01757","0.01696","0.01775","0.0188","0.01923",2017.0,"0.01923","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMC","Non-metallic minerals - construction dominant","0.30942","0.28903","0.27485","0.245","0.25666","0.27504","0.2672","0.28417","0.28008","0.28718","0.30317","0.30588","0.29362","0.28926","0.29487","0.30751","0.32493","0.33128",2017.0,"0.33128","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMM","Non-metallic minerals","0.3236","0.30426","0.28878","0.25977","0.27177","0.28792","0.28032","0.29882","0.29423","0.29954","0.3165","0.32205","0.30938","0.30506","0.31001","0.32342","0.34181","0.34854",2017.0,"0.34854","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","PET","Petroleum","0.06884","0.06889","0.06615","0.06397","0.06317","0.05904","0.05969","0.05989","0.06086","0.06114","0.0614","0.05955","0.06041","0.06016","0.06316","0.06589","0.06981","0.07127",2017.0,"0.07127","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","RAW","All raw materials","1.28662","1.26944","1.27823","1.29062","1.27293","1.26028","1.24163","1.25397","1.23961","1.25","1.22743","1.21765","1.18525","1.1662","1.16849","1.21836","1.28824","1.31417",2017.0,"1.31417","Estimated data","Environment Live / Global Material Flows Database","NA"
"5","South America","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","GBO","Grazed biomass and fodder crops","0.19876","0.19486","0.20014","0.2004","0.20058","0.20686","0.20425","0.19535","0.18538","0.18666","0.17206","0.1638","0.16195","0.1568","0.15671","0.16245","0.17066","0.17303",2017.0,"0.17303","Estimated data","Environment Live / Global Material Flows Database","NA"
"9","Oceania","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WOD","Wood","0.02743","0.02583","0.02485","0.02489","0.02298","0.02217","0.02081","0.02085","0.02052","0.01957","0.02165","0.02159","0.02024","0.01979","0.02035","0.01982","0.01961","0.01926",2017.0,"0.01926","Estimated data","Environment Live / Global Material Flows Database","NA"
"9","Oceania","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","WCH","Wild catch and harvest","0.00064","0.00064","0.00062","0.00065","0.00076","0.00074","0.00067","0.00066","0.0006","0.00055","0.00048","0.00046","0.00051","0.00047","0.00051","0.0005","0.00049","0.00047",2017.0,"0.00047","Estimated data","Environment Live / Global Material Flows Database","NA"
"9","Oceania","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","RAW","All raw materials","0.961","0.94832","0.88429","0.90962","0.85524","0.85298","0.78754","0.801","0.77399","0.76898","0.73802","0.72938","0.7068","0.70291","0.67742","0.66207","0.65145","0.63573",2017.0,"0.63573","Estimated data","Environment Live / Global Material Flows Database","NA"
"9","Oceania","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","PET","Petroleum","0.04222","0.03811","0.03676","0.03804","0.03694","0.03758","0.03689","0.03536","0.03632","0.03567","0.03528","0.03476","0.03496","0.0346","0.03316","0.0323","0.03214","0.03178",2017.0,"0.03178","Estimated data","Environment Live / Global Material Flows Database","NA"
"9","Oceania","12","Ensure sustainable consumption and production patterns","12.2","By 2030, achieve the sustainable management and efficient use of natural resources","12.2.2","Domestic material consumption, domestic material consumption per capita, and domestic material consumption per GDP","1","EN_MAT_DOMCMPG","Domestic material consumption per unit of GDP, by type of raw material (kilograms per constant 2010 United States dollars)","2019.Q1.G.01","KG_PER_CON_USD","Kilograms per constant USD","G","Global","NMM","Non-metallic minerals","0.18611","0.19074","0.18084","0.18185","0.20103","0.18517","0.18011","0.18998","0.18358","0.19902","0.16427","0.17059","0.16574","0.17039","0.16949","0.1677","0.16707","0.16474",2017.0,"0.16474","Estimated data","Environment Live / Global Material Flows Database","NA"
