"ISO3CD","X","Y","GeoArea_Code","GeoArea_Desc","GoalCode","GoalDesc","TargetCode","TargetDesc","IndicatorCode","IndicatorDesc","IndicatorTier","SeriesCode","SeriesDesc","SeriesRelease","ReportingType_Code","ReportingType_Desc","Units_Code","Units_Desc","Footnotes_2000","Footnotes_2001","Footnotes_2002","Footnotes_2003","Footnotes_2004","Footnotes_2005","Footnotes_2006","Footnotes_2007","Footnotes_2008","Footnotes_2009","Footnotes_2010","Footnotes_2011","Footnotes_2012","Footnotes_2013","Footnotes_2014","Footnotes_2015","Nature_Code_2000","Nature_Code_2001","Nature_Code_2002","Nature_Code_2003","Nature_Code_2004","Nature_Code_2005","Nature_Code_2006","Nature_Code_2007","Nature_Code_2008","Nature_Code_2009","Nature_Code_2010","Nature_Code_2011","Nature_Code_2012","Nature_Code_2013","Nature_Code_2014","Nature_Code_2015","Source_2000","Source_2001","Source_2002","Source_2003","Source_2004","Source_2005","Source_2006","Source_2007","Source_2008","Source_2009","Source_2010","Source_2011","Source_2012","Source_2013","Source_2014","Source_2015","TimeDetail_2000","TimeDetail_2001","TimeDetail_2002","TimeDetail_2003","TimeDetail_2004","TimeDetail_2005","TimeDetail_2006","TimeDetail_2007","TimeDetail_2008","TimeDetail_2009","TimeDetail_2010","TimeDetail_2011","TimeDetail_2012","TimeDetail_2013","TimeDetail_2014","TimeDetail_2015","Value_2000","Value_2001","Value_2002","Value_2003","Value_2004","Value_2005","Value_2006","Value_2007","Value_2008","Value_2009","Value_2010","Value_2011","Value_2012","Value_2013","Value_2014","Value_2015","Latest_Year","Latest_Value"
"LKA","80.70489654","7.614693343","144","Sri Lanka","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","9.43996","10.49214","10.49214","10.49214","19.53722","19.53722","17.61679","8.88725","13.92996","8.96398","11.7872","7.90236","7.95956","6.67864","6.67864","6.67864",2015.0,"6.67864"
"CHL","-71.23029019","-35.2652885","152","Chile","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","28.1014","30.48191","31.51565","38.40483","37.50627","9.11766","6.63447","7.53629","19.42972","14.99412","25.85301","9.66505","21.45113","15.83601","13.67477","13.67477",2015.0,"13.67477"
"CHN","104.1403375","32.30955217","156","China","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","42.87728","42.73418","43.88126","43.65375","43.14195","42.44489","42.32899","42.07008","41.3831","41.3831","41.3831","41.3831","41.3831","41.3831","41.3831","41.3831",2015.0,"41.3831"
"COL","-73.07446751","3.888209046","170","Colombia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","21.937","22.18871","22.10519","21.42243","20.80503","20.91565","20.24996","19.91098","20.02123","20.98486","25.05787","21.05932","21.40141","21.19605","21.11856","20.93503",2015.0,"20.93503"
"COG","15.22052612","-0.840544119","178","Congo","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","10.39897","11.8895","13.14112","13.14112","13.14112","13.14112","2.41532","2.41532","2.41532","2.41532","2.41532","2.41532","2.41532","2.41532","2.41532","2.41532",2015.0,"2.41532"
"CRI","-84.19712782","9.970998683","188","Costa Rica","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","18.76088","16.71189","17.18672","16.74847","16.79955","16.71309","19.72535","19.10122","17.92028","16.23769","14.57661","14.52757","22.85308","23.08957","23.06358","23.06358",2015.0,"23.06358"
"HRV","17.95874553","45.45172212","191","Croatia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","10.89662","10.89662","10.89662","7.24351","7.24351","7.24351","7.24351","7.24351","33.66351","33.66584","37.5548","34.48953","33.77988","32.36098","32.38522","29.93581",2015.0,"29.93581"
"CYP","33.22285964","35.05659437","196","Cyprus","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","11.87863","12.03563","11.77196","10.91832","10.81698","4.83033","5.53197","6.0151","12.91721","13.18675","15.01311","16.14521","18.70149","22.46089","25.51461","22.7083",2015.0,"22.7083"
"CZE","15.33151382","49.73913871","203","Czechia","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","39.1206","39.91378","39.50496","40.27957","40.64537","41.04963","44.49277","44.61216","40.93259","41.33159","45.00335","45.72947","46.72877","47.3513","48.28106","50.50889",2015.0,"50.50889"
"DNK","9.326571283","56.03829721","208","Denmark","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","40.81736","42.2179","41.18994","41.67593","40.95738","41.89392","43.90045","44.35273","44.57231","47.649","49.89217","52.04935","52.48727","53.21439","53.8365","53.37593",2015.0,"53.37593"
"ECU","-78.37005241","-1.447785891","218","Ecuador","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","11.92455","8.35364","11.82455","7.58152","6.30953","8.51644","9.19362","6.43035","8.1475","8.09522","10.56339","14.27032","8.32196","10.2283","10.26423","10.27145",2015.0,"10.27145"
"SLV","-88.86862995","13.73603564","222","El Salvador","9","Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation","9.b","Support domestic technology development, research and innovation in developing countries, including by ensuring a conducive policy environment for, inter alia, industrial diversification and value addition to commodities","9.b.1","Proportion of medium and high-tech industry value added in total value added","1","NV_IND_TECH","Proportion of medium and high-tech industry value added in total value added (%)","2019.Q1.G.01","G","Global","PERCENT","Percentage","","","","","","","","","","","","","","","","","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","M","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","UNIDO CIP 2016 Database. Available at https://stat.unido.org.","","","","","","","","","","","","","","","","","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749","19.12749",2015.0,"19.12749"
