series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Type of speed	Units description	Type of speed description	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	762	69.294998	38.43069666	TJK	Tajikistan	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	762	69.294998	38.43069666	TJK	Tajikistan	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	764	101.0202951	15.13089239	THA	Thailand	1	PER_100_POP	ANYS	Per 100 population	any speed		0.002557513532386		0.0180048057681375	0.253159597710156	0.847314439785046	1.35624511100661	1.95732619345328	3.13180985396464	3.9595406182219	4.89719515204861	5.85042744619815	6.76648937985342	7.74803925510064	8.0924717223154	9.24173747275735	10.48305	8.46635756600536	2016	10.48305	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	764	101.0202951	15.13089239	THA	Thailand	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over															1.28181479390706	1.31009677548673	1.49242	1.3614438564646	2016	1.49242	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	764	101.0202951	15.13089239	THA	Thailand	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps															0.708995728424503	0.470702505280876	0.27706	0.485586077901793	2016	0.27706	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	764	101.0202951	15.13089239	THA	Thailand	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps															0.029951070892849	0.018662998181059	0.01458	0.0210646896913027	2016	0.01458	Ministry of Digital Economy and Society	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	768	0.97835765	8.532096072	TGO	Togo	1	PER_100_POP	ANYS	Per 100 population	any speed								0.0205833750085264	0.0319165406678691	0.067800946446529	0.431730725621605	0.525917818446105	0.624619143847412	0.101437850356653	0.180316888700008	0.880069537598122	0.58973	0.475234684100439	2016	0.58973	Autorité de Règlementation des secteurs de Postes et de Télécommunications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	768	0.97835765	8.532096072	TGO	Togo	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	768	0.97835765	8.532096072	TGO	Togo	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	768	0.97835765	8.532096072	TGO	Togo	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																	0.10911	0.10911	2016	0.10911	Autorité de Règlementation des secteurs de Postes et de Télécommunications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	772	-171.8154473	-9.214545558	TKL	Tokelau	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	776	-175.1959991	-21.19511329	TON	Tonga	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0111018035384476	0.0220681907092917	0.332937928009649	0.638866877971474	0.622927266107049	0.762545337230787	0.700360379612811	0.965651766659907	1.05669657438183	1.24337662834516	1.42937460096626	1.61408239415892	1.70161275075155	2.31060641667998	2.80055	1.97124523251134	2016	2.80055	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	776	-175.1959991	-21.19511329	TON	Tonga	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																0.0300811250340763		0.0300811250340763	2015	0.0300811250340763	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	776	-175.1959991	-21.19511329	TON	Tonga	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																0.64486411791801		0.64486411791801	2015	0.64486411791801	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	776	-175.1959991	-21.19511329	TON	Tonga	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																1.6356611737279		1.6356611737279	2015	1.6356611737279	Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0137745035504566	0.0688544305177791	0.32804315631299	0.832965157028158	1.58138457265869	2.70915391896431	6.49071859221284	9.8340438466622	12.2619240340488	12.926286605025	15.059378409034	15.8444500283712	18.3554214850826	19.9721986460206	18.72426	17.5911417137017	2016	18.72426	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over										0.450353038673198	0.423237795489028	0.722836254633998	1.12782713828444	7.60108295039112	8.8070166302767	10.1417765094895	10.10006	7.55555264568835	2016	10.10006	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps												6.22302303984301	7.61395472989796	2.43126985701088	3.20896271857227	4.28500249128052	6.70019	4.84787595935233	2016	6.70019	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps										4.23472497160719	4.67029843497641	4.68035724734112	5.01263982880715	4.52320432225752	4.10426748299219	5.38190847681401	1.92401	4.18920602217417	2016	1.92401	Telecommunications Authority of Trinidad and Tobago (TATT)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	PER_100_POP	ANYS	Per 100 population	any speed	0.0651940025482826	0.267360215369605	0.515885853741149	0.900110232116664	1.53460640486211	3.11698353508643	4.9351479877817	6.55127250447489	8.20130805669079	8.94526385861999	9.32079075173159	9.7138226860529	10.3739322726877	11.1482946576064	11.5583999532482	12.889532227198	13.99827	11.9936858221481	2016	13.99827	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over											0.522120556955445	0.866567709747884	1.09374122481941	2.83820178386153	5.6673968813495	8.83355636470558	11.02358	5.8912952509472	2016	11.02358	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps										0.952539017887185	2.97689863824562	4.22658759076653	5.16211183760931	5.0946974945456	3.36922155698766	2.20769733890995	1.74034	3.51481364561051	2016	1.74034	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	784	53.98279159	23.43322219	ARE	United Arab Emirates	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps										7.99272484073281	5.93268737671824	4.65625243694858	4.118079210259	3.21539537919924	2.52178151491103	1.84827852358244	1.23435	2.58757692559034	2016	1.23435	Telecommunications Regulatory Authority (TRA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	788	9.572737411	34.11439971	TUN	Tunisia	1	PER_100_POP	ANYS	Per 100 population	any speed			0.0002666766225939	0.00263015643947091	0.0285402099791412	0.174832201677943	0.431534954429732	0.933586089532226	2.18764254493594	3.54751938978637	4.53547507813801	5.2018432312326	4.84884709443706	4.72862538722495	4.48623307632821	4.34278798296219	5.6222	4.80573870819048	2016	5.6222	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	788	9.572737411	34.11439971	TUN	Tunisia	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over											0.00243608108858024	9.29966717421e-06	0.0446348316285691	0.04556898253674	0.0813716127132216	0.282281263395343	1.37677	0.366125338054775	2016	1.37677	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	788	9.572737411	34.11439971	TUN	Tunisia	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps								0.0048666858998093	0.163595875844203	0.342491687917007	0.968789004338858	1.37543937440023	3.81494476048778	4.42899409494735	4.202080094458	3.93710045385736	4.19438	4.1154998807501	2016	4.19438	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	788	9.572737411	34.11439971	TUN	Tunisia	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps								1.10960438515653	1.90541078924424	3.1965890872254	3.52714443327254	3.61839820114678	0.768033589228054	0.231464241170953	0.202781369156992	0.123406265709489	0.05105	0.275347093053098	2016	0.05105	Instance Nationale des Télécommunications	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	792	35.42890329	38.9899684	TUR	Turkey	1	PER_100_POP	ANYS	Per 100 population	any speed		0.0170280022259491	0.032611888536702	0.302288815151566	0.864575525387709	2.34676170184951	4.04172089208258	6.8402813246184	8.18174778117596	9.05416790424851	9.83976222312858	10.3907863708053	10.6341532606509	11.8685140164751	11.6913362365768	12.3934423228303	13.2051	11.9585091673066	2016	13.2051	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	792	35.42890329	38.9899684	TUR	Turkey	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over										0.00367063497633669	0.431827830683345	0.77764794903513	0.991679028407697	2.12169753899372	5.5058782636765	8.55004235269843	10.04436	5.44273143675527	2016	10.04436	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	792	35.42890329	38.9899684	TUR	Turkey	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps										3.33650753189031	6.6552347095367	8.03685253480909	8.13704958927595	8.0790719761232	5.6465997740945	3.51346866142198	2.86647	5.64853200018312	2016	2.86647	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	792	35.42890329	38.9899684	TUR	Turkey	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps										5.60165567394543	2.7381871293487	1.56149639690792	1.4908321847302	1.02978353585589	0.571402990254628	0.304078044390082	0.29427	0.738073351046159	2016	0.29427	Information and Communication Technologies Authority (ICTA)	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	PER_100_POP	ANYS	Per 100 population	any speed									0.00152515188987671	0.00933929602194192	0.0143395620186057	0.0215404643497482	0.027063960451048	0.0343506730441872	0.0433375898383527	0.0558296688909827	0.07064	0.0462443784449141	2016	0.07064	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	795	58.9787665	40.0912346	TKM	Turkmenistan	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	PER_100_POP	ANYS	Per 100 population	any speed																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	PER_100_POP	ANYS	Per 100 population	any speed					0.518349574953349	1.54734887559315	2.56884504726675	2.76526013928718	2.96281160604822	1.01957585644372	2.44225094128422	4.57131247460382	5.57809330628803	7.08788983394087	9.09642207398423	10.0847115772489	9.01144	8.1717113582924	2016	9.01144	ITU estimate.	
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	PER_100_POP	10MBPS	Per 100 population	10 mbps and over																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	PER_100_POP	2MT10MBPS	Per 100 population	between 2 mbps and 10 mbps																						
2018.Q2.G.01	IT_NET_BBP	Fixed Internet broadband subscriptions per 100 inhabitants, by speed (per 100 inhabitants)	798	178.6679611	-7.460048071	TUV	Tuvalu	4	PER_100_POP	256KT2MBPS	Per 100 population	between 256 kbps and 2 mbps																						
