series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Units	Units description	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	800	32.39100438	1.279557331	UGA	Uganda	1	KMSQ	Square kilometers	36460.0407	36480.13846	36469.73165	36450.91969	36429.38694	36388.3525	36339.10952	36308.97149	36285.37501	36256.15033	36232.63677	36212.66052	36259.158824	2016	36212.66052	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	804	31.40270802	49.00735945	UKR	Ukraine	1	KMSQ	Square kilometers	13376.42267	13391.19102	13428.67174	13414.49424	13376.36343	13302.61362	13269.10654	13196.76827	13146.20436	13135.33056	13144.71735	13115.73881	13147.75187	2016	13115.73881	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	KMSQ	Square kilometers	494.21868	495.74059	498.57249	500.63763	500.60882	500.92116	501.32484	501.22664	501.59396	503.42049	503.3443	502.84664	502.486406	2016	502.84664	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	818	29.77468534	26.57438204	EGY	Egypt	1	KMSQ	Square kilometers	7570.68011	7451.96512	7200.46349	7042.48069	6919.19555	6854.8352	6816.88109	6807.35207	6605.68841	6497.89978	6417.45371	6376.31946	6540.942686	2016	6376.31946	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	KMSQ	Square kilometers	3681.08827	3695.49107	3697.73475	3703.90387	3706.43341	3704.94884	3678.90127	3678.51727	3662.19159	3664.02281	3658.48542	3677.97504	3668.238426	2016	3677.97504	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	831	-2.200712402	49.71561166	GGY	Guernsey	1	KMSQ	Square kilometers	0.47726	0.47097	0.48173	0.49311	0.49854	0.48834	0.48689	0.47806	0.46001	0.45431	0.45313	0.45025	0.459152	2016	0.45025	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	832	-2.136773508	49.22353354	JEY	Jersey	1	KMSQ	Square kilometers	0.39327	0.39103	0.3826	0.38194	0.38303	0.37339	0.36704	0.36742	0.3688	0.36434	0.35946	0.35613	0.36323	2016	0.35613	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	KMSQ	Square kilometers	0.9151	0.95531	0.95323	0.96735	0.9848	0.97319	0.95697	0.9748	0.97067	0.95459	0.93969	0.93476	0.954902	2016	0.93476	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	KMSQ	Square kilometers	56454.74136	56289.6219	55957.49389	55895.04422	55867.41218	55818.34223	55836.76108	55928.42336	55825.69414	55706.01413	55666.01188	55582.31592	55741.691886	2016	55582.31592	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	840	-99.13830311	39.5277871	USA	United States of America	1	KMSQ	Square kilometers	155033.7752	154192.95	153709.3997	153338.5615	153357.4825	153932.468	154428.2169	155125.8291	155217.1651	155355.9261	155244.8532	154786.2514	155146.00498	2016	154786.2514	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	KMSQ	Square kilometers	3.44521	3.41733	3.39666	3.34614	3.33458	3.34104	3.37024	3.45883	3.41343	3.20674	2.95052	2.72947	3.151798	2016	2.72947	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	KMSQ	Square kilometers	317.5323	326.92995	334.97645	335.92244	337.30258	342.38879	346.09986	354.80895	362.88033	366.56312	368.26031	370.06139	364.51482	2016	370.06139	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	858	-56.01387025	-32.8002838	URY	Uruguay	1	KMSQ	Square kilometers	3955.59226	3955.80876	3878.05624	3856.65382	3786.4052	3747.04551	3823.18536	3853.16506	3850.18184	3897.82086	4010.35201	3973.66814	3917.037582	2016	3973.66814	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	KMSQ	Square kilometers	17323.83774	16774.23697	16046.81835	15253.8765	13681.73717	12278.0014	11543.14414	10769.96027	10259.72945	10090.28128	9999.48522	9345.04853	10092.90095	2016	9345.04853	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	KMSQ	Square kilometers	9996.07583	10046.88925	10270.74539	10420.01177	10618.10392	10675.6675	10556.36035	10561.00356	10618.67915	10590.35918	10479.50635	10397.65358	10529.440364	2016	10397.65358	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	KMSQ	Square kilometers	0.38976	0.3789	0.38669	0.38282	0.38194	0.37233	0.38072	0.36434	0.36717	0.36966	0.37877	0.3791	0.371808	2016	0.3791	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	882	-172.4430749	-13.61541469	WSM	Samoa	1	KMSQ	Square kilometers	5.21758	5.13595	5.17974	5.16099	5.16513	5.16645	5.22702	5.19821	5.17273	5.14278	5.13262	5.16892	5.163052	2016	5.16892	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	887	45.22389143	15.22242099	YEM	Yemen	1	KMSQ	Square kilometers	919.70818	921.75053	923.12449	925.42771	926.62471	928.65525	928.32384	928.33602	925.98612	919.94264	919.70973	917.30002	922.254906	2016	917.30002	Global Surface Water Explorer extraction for UN Environment	C
2018.Q2.G.01	EN_WBE_PMPN	Water body extent (permanent and maybe permanent) (square kilometres)	894	27.850329	-14.59701056	ZMB	Zambia	1	KMSQ	Square kilometers	12212.97352	12126.9735	12036.70001	11963.31251	11914.10117	11876.28789	11907.518	11958.46299	11988.93473	11995.23886	11984.43517	11941.06627	11973.627604	2016	11941.06627	Global Surface Water Explorer extraction for UN Environment	C
