ISO3CD,X,Y,GeoArea_Code,GeoArea_Desc,GoalCode,GoalDesc,TargetCode,TargetDesc,IndicatorCode,IndicatorDesc,IndicatorTier,SeriesCode,SeriesDesc,SeriesRelease,TypeOfProduct_Code,TypeOfProduct_Desc,ReportingType_Code,ReportingType_Desc,Units_Code,Units_Desc,Footnotes_2016,Nature_Code_2016,Source_2016,TimeDetail_2016,Value_2016,Latest_Year,Latest_Value
MNE,19.25214024,42.78717043,499,Montenegro,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
MNE,19.25214024,42.78717043,499,Montenegro,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
MNE,19.25214024,42.78717043,499,Montenegro,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
MNE,19.25214024,42.78717043,499,Montenegro,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
MSR,-62.19261223,16.73558313,500,Montserrat,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
OMN,57.87743482,21.98805614,512,Oman,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
OMN,57.87743482,21.98805614,512,Oman,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
OMN,57.87743482,21.98805614,512,Oman,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
OMN,57.87743482,21.98805614,512,Oman,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
OMN,57.87743482,21.98805614,512,Oman,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
NRU,166.92313,-0.528742623,520,Nauru,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
NRU,166.92313,-0.528742623,520,Nauru,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
NRU,166.92313,-0.528742623,520,Nauru,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
NRU,166.92313,-0.528742623,520,Nauru,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
NRU,166.92313,-0.528742623,520,Nauru,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
NPL,83.94678863,28.25866332,524,Nepal,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
NPL,83.94678863,28.25866332,524,Nepal,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
NPL,83.94678863,28.25866332,524,Nepal,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
NPL,83.94678863,28.25866332,524,Nepal,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
NPL,83.94678863,28.25866332,524,Nepal,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
NLD,5.331480568,51.86728884,528,Netherlands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
NLD,5.331480568,51.86728884,528,Netherlands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
NLD,5.331480568,51.86728884,528,Netherlands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
NLD,5.331480568,51.86728884,528,Netherlands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
NLD,5.331480568,51.86728884,528,Netherlands,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
ANT,-68.30676179,12.22720635,530,Netherlands Antilles,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
CUW,-68.95033464,12.15058042,531,Curaçao,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
ABW,-69.97050586,12.50878756,533,Aruba,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
ABW,-69.97050586,12.50878756,533,Aruba,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
ABW,-69.97050586,12.50878756,533,Aruba,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
ABW,-69.97050586,12.50878756,533,Aruba,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
ABW,-69.97050586,12.50878756,533,Aruba,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
SXM,-63.06198692,18.03926508,534,Sint Maarten (Dutch part),2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
NCL,165.5067368,-21.41742531,540,New Caledonia,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
VUT,167.0679779,-15.34445547,548,Vanuatu,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
VUT,167.0679779,-15.34445547,548,Vanuatu,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
VUT,167.0679779,-15.34445547,548,Vanuatu,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
VUT,167.0679779,-15.34445547,548,Vanuatu,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,SOR,Sorghum,G,Global,INDEX,Index,,,,,,,
VUT,167.0679779,-15.34445547,548,Vanuatu,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,WHE,Wheat,G,Global,INDEX,Index,,,,,,,
NZL,170.4755673,-43.98721568,554,New Zealand,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MAZ,Maize,G,Global,INDEX,Index,,,,,,,
NZL,170.4755673,-43.98721568,554,New Zealand,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,MIL,Millet,G,Global,INDEX,Index,,,,,,,
NZL,170.4755673,-43.98721568,554,New Zealand,2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.c,"Adopt measures to ensure the proper functioning of food commodity markets and their derivatives and facilitate timely access to market information, including on food reserves, in order to help limit extreme food price volatility",2.c.1,Indicator of food price anomalies,1,AG_FPA_COMM,"Indicator of Food Price Anomalies (IFPA), by type of product",2019.Q1.G.01,RIC,Rice,G,Global,INDEX,Index,,,,,,,
