goal	target	indicator	series	seriesDescription	geoAreaCode	Reporting Type	Units	Age	Bounds	UnitMultiplier	Type of product	N	latest.year	latest.value	1990.Nature	1990.source	1990.time_detail	1990.value	1991.Nature	1991.source	1991.time_detail	1991.value	1992.Nature	1992.source	1992.time_detail	1992.value	1993.Nature	1993.source	1993.time_detail	1993.value	1994.Nature	1994.source	1994.time_detail	1994.value	1995.Nature	1995.source	1995.time_detail	1995.value	1996.Nature	1996.source	1996.time_detail	1996.value	1997.Nature	1997.source	1997.time_detail	1997.value	1998.Nature	1998.source	1998.time_detail	1998.value	1999.Nature	1999.source	1999.time_detail	1999.value	2000.Nature	2000.source	2000.time_detail	2000.value	2001.Nature	2001.source	2001.time_detail	2001.value	2002.Nature	2002.source	2002.time_detail	2002.value	2003.Nature	2003.source	2003.time_detail	2003.value	2004.Nature	2004.source	2004.time_detail	2004.value	2005.Nature	2005.source	2005.time_detail	2005.value	2006.Nature	2006.source	2006.time_detail	2006.value	2007.Nature	2007.source	2007.time_detail	2007.value	2008.Nature	2008.source	2008.time_detail	2008.value	2009.Nature	2009.source	2009.time_detail	2009.value	2010.Nature	2010.source	2010.time_detail	2010.value	2011.Nature	2011.source	2011.time_detail	2011.value	2012.Nature	2012.source	2012.time_detail	2012.value	2013.Nature	2013.source	2013.time_detail	2013.value	2014.Nature	2014.source	2014.time_detail	2014.value	2015.Nature	2015.source	2015.time_detail	2015.value	2016.Nature	2016.source	2016.time_detail	2016.value	2017.Nature	2017.source	2017.time_detail	2017.value	2018.Nature	2018.source	2018.time_detail	2018.value
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	470	G	INDEX					15	2015	0.85																																													C	FAO Questionnaire. UNSD national account estimates.		0.64	C	FAO Questionnaire. UNSD national account estimates.		0.73	C	FAO Questionnaire. UNSD national account estimates.		0.79	C	FAO Questionnaire. UNSD national account estimates.		1.2	C	FAO Questionnaire. UNSD national account estimates.		1.29	C	FAO Questionnaire. UNSD national account estimates.		1.23	C	FAO Questionnaire. UNSD national account estimates.		1.16	C	FAO Questionnaire. UNSD national account estimates.		1.49	C	FAO Questionnaire. UNSD national account estimates.		1.3	C	FAO Questionnaire. UNSD national account estimates.		1.19	C	FAO Questionnaire. UNSD national account estimates.		1.13	C	FAO Questionnaire. UNSD national account estimates.		1.11	C	FAO Questionnaire. UNSD national account estimates.		1.05	C	FAO Questionnaire. UNSD national account estimates.		0.82	C	FAO Questionnaire. UNSD national account estimates.		0.85												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	48	G	INDEX					8	2008	1.11																																													C	IMF data. UNSD national account estimates		0.84	C	IMF data. UNSD national account estimates		0.65	C	IMF data. UNSD national account estimates		0.99	C	IMF data. UNSD national account estimates		1.35	C	IMF data. UNSD national account estimates		1.27	C	IMF data. UNSD national account estimates		1.33	C	IMF data. UNSD national account estimates		1.11	C	IMF data. UNSD national account estimates		1.11																																								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	480	G	INDEX					16	2016	0.86																																													C	FAO Questionnaire. UNSD national account estimates.		0.75	C	FAO Questionnaire. UNSD national account estimates.		0.77	C	FAO Questionnaire. UNSD national account estimates.		0.67	C	FAO Questionnaire. UNSD national account estimates.		0.75	C	FAO Questionnaire. UNSD national account estimates.		0.77	C	FAO Questionnaire. UNSD national account estimates.		0.67	C	FAO Questionnaire. UNSD national account estimates.		0.7	C	FAO Questionnaire. UNSD national account estimates.		1.66	C	FAO Questionnaire. UNSD national account estimates.		1.23	C	FAO Questionnaire. UNSD national account estimates.		1.28	C	FAO Questionnaire. UNSD national account estimates.		0.88	C	FAO Questionnaire. UNSD national account estimates.		0.89	C	FAO Questionnaire. UNSD national account estimates.		0.89	C	FAO Questionnaire. UNSD national account estimates.		0.82	C	FAO Questionnaire. UNSD national account estimates.		0.88	C	FAO Questionnaire. UNSD national account estimates.		0.86								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	485	G	INDEX					16	2016	0.16																																													NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.34	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.37	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.39	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		1.33	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.96	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.46	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.52	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.49	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.36	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.36	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.4	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.52	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.52	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.54	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.49	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.16								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	496	G	INDEX					6	2015	0.09																																													C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.24																													C	FAO Questionnaire. UNSD national account estimates.		0.47	C	FAO Questionnaire. UNSD national account estimates.		0.7	C	FAO Questionnaire. UNSD national account estimates.		0.18									C	FAO Questionnaire. UNSD national account estimates.		0.09												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	498	G	INDEX					15	2016	0.31																																																	C	FAO Questionnaire. UNSD national account estimates.		0.11	C	FAO Questionnaire. UNSD national account estimates.		0.12	C	FAO Questionnaire. UNSD national account estimates.		0.18	C	FAO Questionnaire. UNSD national account estimates.		0.39	C	FAO Questionnaire. UNSD national account estimates.		0.39	C	FAO Questionnaire. UNSD national account estimates.		0.81	C	FAO Questionnaire. UNSD national account estimates.		0.57	C	FAO Questionnaire. UNSD national account estimates.		0.49	C	FAO Questionnaire. UNSD national account estimates.		0.26	C	FAO Questionnaire. UNSD national account estimates.		0.24	C	FAO Questionnaire. UNSD national account estimates.		0.36	C	FAO Questionnaire. UNSD national account estimates.		0.46	C	FAO Questionnaire. UNSD national account estimates.		0.38	C	FAO Questionnaire. UNSD national account estimates.		0.62	C	FAO Questionnaire. UNSD national account estimates.		0.31								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	499	G	INDEX					10	2015	0.07																																																																	C	FAO Questionnaire. UNSD national account estimates.		0.08	C	FAO Questionnaire. UNSD national account estimates.		0.1	C	FAO Questionnaire. UNSD national account estimates.		0.12	C	FAO Questionnaire. UNSD national account estimates.		0.1	C	FAO Questionnaire. UNSD national account estimates.		0.09	C	FAO Questionnaire. UNSD national account estimates.		0.08	C	FAO Questionnaire. UNSD national account estimates.		0.09	C	FAO Questionnaire. UNSD national account estimates.		0.07	C	FAO Questionnaire. UNSD national account estimates.		0.06	C	FAO Questionnaire. UNSD national account estimates.		0.07												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	5	G	INDEX					16	2016	0.15																																													NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.21	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.15	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.14	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.16	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.17	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.18	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.25	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.34	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.18	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.15	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.11	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.15	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.13	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.13	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.16	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.15								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	50	G	INDEX					14	2015	0.53																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.2	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.19	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.16	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.17	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.28	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.29	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.33	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.5	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.52					C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.52	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.58	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.78	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.56	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.53												
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	504	G	INDEX					7	2012	0.01																																																																	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.03	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.03	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.03	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.02	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.02	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.02	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.01																								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	508	G	INDEX					14	2014	0.35																																													C	FAO Questionnaire. UNSD national account estimates.		0.27	C	FAO Questionnaire. UNSD national account estimates.		0.27	C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.18	C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.18	C	FAO Questionnaire. UNSD national account estimates.		0.15	C	FAO Questionnaire. UNSD national account estimates.		0.14	C	FAO Questionnaire. UNSD national account estimates.		0.2	C	FAO Questionnaire. UNSD national account estimates.		0.17	C	FAO Questionnaire. UNSD national account estimates.		0.14	C	FAO Questionnaire. UNSD national account estimates.		0.12	C	FAO Questionnaire. UNSD national account estimates.		0.16	C	FAO Questionnaire. UNSD national account estimates.		0.35																
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	51	G	INDEX					8	2016	0.17																																																																													C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.25	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.26	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.23	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.12	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.09	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.09	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.14	C	Combined IMF and FAO Questionaire. UNSD national account estimates.		0.17								
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	512	G	INDEX					14	2014	0.49																																													C	FAO Questionnaire. UNSD national account estimates.		0.33	C	FAO Questionnaire. UNSD national account estimates.		0.35	C	FAO Questionnaire. UNSD national account estimates.		0.38	C	FAO Questionnaire. UNSD national account estimates.		0.42	C	FAO Questionnaire. UNSD national account estimates.		0.45	C	FAO Questionnaire. UNSD national account estimates.		0.38	C	FAO Questionnaire. UNSD national account estimates.		0.37	C	FAO Questionnaire. UNSD national account estimates.		0.45	C	FAO Questionnaire. UNSD national account estimates.		0.52	C	FAO Questionnaire. UNSD national account estimates.		0.55	C	FAO Questionnaire. UNSD national account estimates.		0.4	C	FAO Questionnaire. UNSD national account estimates.		0.32	C	FAO Questionnaire. UNSD national account estimates.		0.31	C	FAO Questionnaire. UNSD national account estimates.		0.49																
2	2.a	2.a.1	AG_PRD_ORTIND	Agriculture orientation index for government expenditures	513	G	INDEX					16	2016	0.36																																													NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.52	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.51	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.47	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.47	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.52	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.54	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.49	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.49	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.51	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.44	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.46	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.38	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.36	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.35	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.33	NA	Combined IMF and FAO Questionaire. Official country publications. UNSD national account estimates.		0.36								
